invoice_no,date,customer_name,customer_area,product_name,category,company,size_variant,quantity,purchase_price,sale_price,discount_pct,salesperson,payment_status,payment_due_date
INV008346,2024-07-13,Girish Store,Deoli,Amul Cheese Slices,Dairy,Amul,200g,11,610.56,438.38,35.0,Vijay Sharma,Paid,
INV008347,2024-07-13,Umesh Store,Niwai,VIP Socks,Clothing Accessories,Local Brand,4 pairs,6,187.98,224.29,0.9,Raju Patel,Paid,
INV008348,2024-07-13,Radhe Shyam Provisions,Deoli,Vim Dish Wash,FMCG,Hindustan Unilever,250ml,6,121.89,138.72,3.4,Manoj Yadav,Pending,2024-08-12
INV008349,2024-07-13,Dhruv Provisions,Tonk,Patanjali Kesh Kanti,Personal Care,Patanjali,200ml,16,207.05,256.04,1.6,Suresh Kumar,Overdue,2024-08-12
INV008350,2024-07-13,Nandlal Kirana,Tonk,Amul Cheese Slices,Dairy,Amul,200g,9,610.56,658.24,2.4,Vijay Sharma,Paid,
INV008351,2024-07-13,Gupta Distributors,Niwai,Fortune Sunflower Oil,Agricultural,Local Brand,1L,20,300.16,342.42,1.4,Deepak Meena,Pending,2024-08-12
INV008352,2024-07-13,Arvind Traders,Deoli,Horlicks,Beverages,Hindustan Unilever,500g,18,209.87,251.41,4.5,Raju Patel,Overdue,2024-08-12
INV008353,2024-07-13,Hari Om Traders,Sawai Madhopur,Yakult Probiotic,Dairy,Local Brand,5 bottles,10,151.79,165.41,3.1,Deepak Meena,Overdue,2024-08-12
INV008354,2024-07-13,Kalpesh General,Todaraisingh,Pepsodent Toothpaste,FMCG,Hindustan Unilever,150g,14,151.49,185.48,1.1,Deepak Meena,Paid,
INV008355,2024-07-13,Sunil Kirana,Tonk,Good Day Cookies,Snacks,Britannia,150g,5,66.22,77.44,3.6,Suresh Kumar,Paid,
INV008356,2024-07-15,Gupta Distributors,Niwai,Surf Excel Detergent,FMCG,Hindustan Unilever,1kg,19,65.85,77.76,0.3,Suresh Kumar,Paid,
INV008357,2024-07-15,Girish Store,Deoli,Extension Board 4-pin,Electronics Accessories,Local Brand,3m,15,157.42,184.74,0.3,Deepak Meena,Paid,
INV008358,2024-07-15,Ravi Wholesale,Sawai Madhopur,Horlicks,Beverages,Hindustan Unilever,500g,7,209.87,263.0,0.1,Vijay Sharma,Paid,
INV008359,2024-07-15,Yash General Stores,Niwai,Colgate Toothpaste,FMCG,Hindustan Unilever,100g,11,46.39,56.44,1.4,Suresh Kumar,Overdue,2024-08-14
INV008360,2024-07-15,Arvind Traders,Deoli,Odonil Air Freshener,Household,Godrej Consumer,75g,4,142.62,172.76,2.3,Suresh Kumar,Paid,
INV008361,2024-07-15,Meena Provisions,Uniara,Rin Bar,FMCG,Hindustan Unilever,200g,12,71.25,86.09,1.8,Suresh Kumar,Paid,
INV008362,2024-07-15,Vivek Store,Tonk,Fortune Sunflower Oil,Agricultural,Local Brand,1L,10,300.16,334.43,3.7,Vijay Sharma,Paid,
INV008363,2024-07-15,Sunil Kirana,Tonk,Parle-G Biscuits,Snacks,Parle,100g,6,19.46,17.66,27.7,Vijay Sharma,Paid,
INV008364,2024-07-15,Dhruv Provisions,Tonk,Reynolds Pen,Stationery,Local Brand,10 pcs,6,41.0,45.25,4.6,Suresh Kumar,Overdue,2024-08-14
INV008365,2024-07-16,Bajaj Traders,Niwai,Amul Cheese Slices,Dairy,Amul,400g,18,144.23,158.26,1.6,Suresh Kumar,Paid,
INV008366,2024-07-16,Krishna Traders,Malpura,Pantene Shampoo,Personal Care,Hindustan Unilever,185ml,11,190.62,253.99,0.6,Raju Patel,Paid,
INV008367,2024-07-16,Dilip Provisions,Uniara,Sunfeast Dark Fantasy,Snacks,ITC,150g,15,129.54,154.4,4.9,Manoj Yadav,Overdue,2024-08-15
INV008368,2024-07-16,Kalpesh General,Todaraisingh,Syska LED Strip,Electronics Accessories,Local Brand,1m,13,235.66,277.38,0.1,Manoj Yadav,Pending,2024-08-15
INV008369,2024-07-16,Patel Store,Sawai Madhopur,Annapurna Atta,Agricultural,ITC,10kg,14,76.43,95.55,0.6,Vijay Sharma,Pending,2024-08-15
INV008370,2024-07-16,Agarwal Provisions,Sawai Madhopur,Scotch Tape,Stationery,Local Brand,1 roll,9,13.57,15.54,2.8,Deepak Meena,Paid,
INV008371,2024-07-16,Shiv Shakti Store,Tonk,Hide & Seek,Snacks,Britannia,100g,19,25.04,30.53,2.7,Manoj Yadav,Paid,
INV008372,2024-07-16,Mukund Traders,Uniara,Colgate Toothpaste,FMCG,Hindustan Unilever,300g,14,169.71,194.95,4.2,Manoj Yadav,Pending,2024-08-15
INV008373,2024-07-16,Arvind Traders,Deoli,MDH Red Chilli Powder,Agricultural,MDH,500g,4,268.08,328.71,1.9,Suresh Kumar,Paid,
INV008374,2024-07-16,Arvind Traders,Deoli,Rin Bar,FMCG,Hindustan Unilever,200g,14,71.25,83.9,4.3,Manoj Yadav,Paid,
INV008375,2024-07-16,Ravi Wholesale,Sawai Madhopur,Pantene Shampoo,Personal Care,Hindustan Unilever,370ml,1,283.41,258.89,32.8,Vijay Sharma,Paid,
INV008376,2024-07-16,Satish Traders,Tonk,Patanjali Kesh Kanti,Personal Care,Patanjali,450ml,1,321.05,389.59,3.8,Deepak Meena,Pending,2024-08-15
INV008377,2024-07-16,Sunil Kirana,Tonk,Colin Glass Cleaner,Household,Godrej Consumer,500ml,19,260.55,306.71,4.8,Suresh Kumar,Paid,
INV008378,2024-07-16,Arvind Traders,Deoli,Real Fruit Juice,Beverages,Dabur,2L,7,206.16,244.95,4.6,Raju Patel,Paid,
INV008379,2024-07-16,Narayan & Brothers,Deoli,Nestle Milkmaid,Dairy,Nestle,400g,12,544.73,651.25,2.6,Deepak Meena,Pending,2024-08-15
INV008380,2024-07-16,Rakesh General,Tonk,Lifebuoy Soap,FMCG,Hindustan Unilever,75g,8,178.0,208.61,3.7,Deepak Meena,Pending,2024-08-15
INV008381,2024-07-16,Ganesh Store,Tonk,Surf Excel Detergent,FMCG,Hindustan Unilever,500g,4,129.82,152.33,0.4,Vijay Sharma,Pending,2024-08-15
INV008382,2024-07-17,Anil Provisions,Malpura,Bournvita,Beverages,Hindustan Unilever,1kg,8,168.33,207.35,3.1,Raju Patel,Pending,2024-08-16
INV008383,2024-07-17,Narayan & Brothers,Deoli,Red Label Tea,Beverages,Hindustan Unilever,250g,4,318.62,398.25,0.8,Manoj Yadav,Paid,
INV008384,2024-07-17,Ramesh General Store,Tonk,Annapurna Atta,Agricultural,ITC,10kg,15,76.43,92.48,3.8,Deepak Meena,Pending,2024-08-16
INV008385,2024-07-17,Ganesh Store,Tonk,Rupa Underwear,Clothing Accessories,Local Brand,L,14,170.01,195.84,3.7,Deepak Meena,Paid,
INV008386,2024-07-17,Naresh Provisions,Sawai Madhopur,Wheel Detergent Powder,FMCG,Hindustan Unilever,1kg,17,80.72,94.48,1.0,Raju Patel,Overdue,2024-08-16
INV008387,2024-07-17,Mukund Traders,Uniara,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,1L,17,157.0,190.16,0.9,Suresh Kumar,Paid,
INV008388,2024-07-17,Gopal Traders,Tonk,Britannia Biscuits,Snacks,Britannia,400g,8,154.13,194.07,0.6,Deepak Meena,Paid,
INV008389,2024-07-17,Ram Lal & Sons,Sawai Madhopur,All Out Liquid Refill,Household,Godrej Consumer,135ml,9,154.01,187.55,2.4,Vijay Sharma,Pending,2024-08-16
INV008390,2024-07-17,Hitesh Provisions,Todaraisingh,Britannia Biscuits,Snacks,Britannia,200g,5,54.88,68.57,1.7,Vijay Sharma,Paid,
INV008391,2024-07-18,Sunil Kirana,Tonk,Handkerchief Pack,Clothing Accessories,Local Brand,6 pcs,6,57.53,67.31,0.8,Vijay Sharma,Paid,
INV008392,2024-07-18,Ganesh Store,Tonk,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,500ml,4,84.35,97.11,3.9,Raju Patel,Pending,2024-08-17
INV008393,2024-07-18,Jignesh Store,Deoli,Jockey Vest,Clothing Accessories,Local Brand,L,4,157.33,184.86,2.5,Suresh Kumar,Paid,
INV008394,2024-07-18,Bajaj Traders,Niwai,Bournvita,Beverages,Hindustan Unilever,200g,2,92.39,113.5,3.7,Raju Patel,Paid,
INV008395,2024-07-18,Hari Om Traders,Sawai Madhopur,MDH Haldi Powder,Agricultural,MDH,100g,3,374.67,471.87,1.1,Deepak Meena,Overdue,2024-08-17
INV008396,2024-07-18,Bharat Enterprises,Niwai,Bournvita,Beverages,Hindustan Unilever,1kg,14,168.33,205.85,3.8,Suresh Kumar,Paid,
INV008397,2024-07-18,Jignesh Store,Deoli,Marico Hair Oil,Personal Care,Marico,100ml,20,262.42,337.11,3.4,Deepak Meena,Paid,
INV008398,2024-07-18,Deepak Provisions,Uniara,Britannia Biscuits,Snacks,Britannia,100g,13,35.39,43.02,0.5,Vijay Sharma,Overdue,2024-08-17
INV008399,2024-07-19,Meena Provisions,Uniara,All Out Liquid Refill,Household,Godrej Consumer,135ml,6,154.01,156.8,18.4,Raju Patel,Paid,
INV008400,2024-07-19,Mahesh Kirana Center,Deoli,Surf Excel Detergent,FMCG,Hindustan Unilever,2kg,15,135.86,161.94,3.3,Suresh Kumar,Paid,
INV008401,2024-07-19,Satish Traders,Tonk,Nescafe Classic Coffee,Beverages,Nestle,50g,13,318.59,388.05,2.9,Raju Patel,Pending,2024-08-18
INV008402,2024-07-19,Dhruv Provisions,Tonk,Good Day Cookies,Snacks,Britannia,75g,2,113.45,140.71,0.5,Suresh Kumar,Pending,2024-08-18
INV008403,2024-07-19,Yash General Stores,Niwai,Rupa Underwear,Clothing Accessories,Local Brand,XL,13,123.69,141.99,3.4,Deepak Meena,Overdue,2024-08-18
INV008404,2024-07-19,Shiv Shakti Store,Tonk,Rin Bar,FMCG,Hindustan Unilever,100g,19,114.5,132.41,2.8,Deepak Meena,Pending,2024-08-18
INV008405,2024-07-19,Dev Store,Deoli,Classmate Notebook,Stationery,Local Brand,200 pages,19,34.49,40.53,1.3,Deepak Meena,Paid,
INV008406,2024-07-19,Mahesh Kirana Center,Deoli,Rupa Underwear,Clothing Accessories,Local Brand,S,15,184.49,211.87,1.5,Vijay Sharma,Pending,2024-08-18
INV008407,2024-07-19,Dev Store,Deoli,Amul Ghee,Dairy,Amul,1L,9,506.57,572.64,1.5,Vijay Sharma,Paid,
INV008408,2024-07-19,Santosh Store,Uniara,Hide & Seek,Snacks,Britannia,100g,14,25.04,30.97,1.3,Suresh Kumar,Paid,
INV008409,2024-07-19,Nilesh Traders,Todaraisingh,Colin Glass Cleaner,Household,Godrej Consumer,500ml,11,260.55,317.66,1.4,Manoj Yadav,Paid,
INV008410,2024-07-19,Rakesh General,Tonk,Hide & Seek,Snacks,Britannia,100g,16,25.04,31.29,0.3,Suresh Kumar,Paid,
INV008411,2024-07-19,Agarwal Provisions,Sawai Madhopur,Lays Chips,Snacks,ITC,26g,5,175.21,219.24,2.6,Manoj Yadav,Paid,
INV008412,2024-07-19,Krishna Traders,Malpura,Lizol Floor Cleaner,Household,Godrej Consumer,2L,11,23.16,28.04,4.4,Vijay Sharma,Paid,
INV008413,2024-07-19,Sanjay Provisions,Niwai,Horlicks,Beverages,Hindustan Unilever,200g,3,133.93,168.4,2.8,Raju Patel,Paid,
INV008414,2024-07-19,Ankit Kirana,Sawai Madhopur,Rupa Underwear,Clothing Accessories,Local Brand,S,4,184.49,210.37,2.2,Manoj Yadav,Paid,
INV008415,2024-07-19,Hari Om Traders,Sawai Madhopur,Real Fruit Juice,Beverages,Dabur,2L,17,206.16,253.94,1.1,Raju Patel,Overdue,2024-08-18
INV008416,2024-07-19,Mukund Traders,Uniara,Candle Pack,Household,Local Brand,12 pcs,4,174.2,200.84,1.3,Suresh Kumar,Paid,
INV008417,2024-07-20,Agarwal Provisions,Sawai Madhopur,Lays Chips,Snacks,ITC,26g,1,175.21,215.41,4.3,Suresh Kumar,Paid,
INV008418,2024-07-20,Girish Store,Deoli,Dettol Handwash,FMCG,Godrej Consumer,500ml,6,162.79,193.33,0.7,Manoj Yadav,Paid,
INV008419,2024-07-20,Vivek Store,Tonk,Parachute Coconut Oil,Personal Care,Marico,500ml,2,166.6,216.81,4.6,Suresh Kumar,Paid,
INV008420,2024-07-20,Narayan & Brothers,Deoli,Nestle Milkmaid,Dairy,Nestle,400g,2,544.73,666.62,0.3,Raju Patel,Paid,
INV008421,2024-07-20,Rajesh Trading,Tonk,Rupa Underwear,Clothing Accessories,Local Brand,S,20,184.49,208.43,3.1,Manoj Yadav,Overdue,2024-08-19
INV008422,2024-07-20,Narayan & Brothers,Deoli,Bournvita,Beverages,Hindustan Unilever,200g,12,92.39,111.97,5.0,Deepak Meena,Paid,
INV008423,2024-07-20,Vijay Kirana,Uniara,MDH Haldi Powder,Agricultural,MDH,100g,15,374.67,460.9,3.4,Raju Patel,Paid,
INV008424,2024-07-20,Manoj Traders,Uniara,Bournvita,Beverages,Hindustan Unilever,200g,6,92.39,114.8,2.6,Suresh Kumar,Paid,
INV008425,2024-07-20,Dhruv Provisions,Tonk,Dettol Handwash,FMCG,Godrej Consumer,500ml,2,162.79,191.38,1.7,Deepak Meena,Overdue,2024-08-19
INV008426,2024-07-22,Sunil Kirana,Tonk,Annapurna Atta,Agricultural,ITC,10kg,3,76.43,91.71,4.6,Deepak Meena,Pending,2024-08-21
INV008427,2024-07-22,Pramod Kirana,Uniara,Limca Syrup,Beverages,Local Brand,750ml,6,173.05,201.44,2.5,Deepak Meena,Pending,2024-08-21
INV008428,2024-07-22,Rajesh Trading,Tonk,Britannia Biscuits,Snacks,Britannia,100g,5,35.39,43.24,0.0,Raju Patel,Paid,
INV008429,2024-07-22,Satish Traders,Tonk,Anchor Switchboard,Electronics Accessories,Bajaj,4 switch,11,320.82,370.09,4.1,Suresh Kumar,Pending,2024-08-21
INV008430,2024-07-22,Rajendra General,Uniara,Fortune Sunflower Oil,Agricultural,Local Brand,5L,15,148.94,168.98,3.8,Vijay Sharma,Paid,
INV008431,2024-07-22,Mahesh Kirana Center,Deoli,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,1L,19,157.0,189.78,1.1,Suresh Kumar,Paid,
INV008432,2024-07-22,Lalit Kirana Center,Deoli,Tata Tea Premium,Beverages,Tata Consumer,1kg,2,124.66,146.52,3.1,Manoj Yadav,Paid,
INV008433,2024-07-22,Laxmi Stores,Niwai,Head & Shoulders Shampoo,Personal Care,Hindustan Unilever,180ml,13,326.0,435.08,0.7,Vijay Sharma,Overdue,2024-08-21
INV008434,2024-07-22,Satish Traders,Tonk,Reynolds Pen,Stationery,Local Brand,20 pcs,16,41.06,48.4,0.9,Deepak Meena,Pending,2024-08-21
INV008435,2024-07-22,Rajesh Trading,Tonk,Extension Board 4-pin,Electronics Accessories,Local Brand,1.5m,1,209.77,250.34,0.6,Raju Patel,Paid,
INV008436,2024-07-22,Deepak Provisions,Uniara,Britannia Cheese Spread,Dairy,Britannia,180g,20,167.54,182.74,4.7,Deepak Meena,Paid,
INV008437,2024-07-22,Suresh Wholesale,Tonk,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,1L,5,157.0,190.74,0.6,Raju Patel,Overdue,2024-08-21
INV008438,2024-07-22,Hemant Traders,Malpura,Fair & Lovely Cream,Personal Care,Hindustan Unilever,25g,9,78.01,102.22,3.1,Vijay Sharma,Paid,
INV008439,2024-07-22,Santosh Store,Uniara,Colin Glass Cleaner,Household,Godrej Consumer,500ml,19,260.55,308.96,4.1,Deepak Meena,Overdue,2024-08-21
INV008440,2024-07-22,Narayan & Brothers,Deoli,Lifebuoy Soap,FMCG,Hindustan Unilever,75g,3,178.0,210.55,2.8,Deepak Meena,Paid,
INV008441,2024-07-22,Ashok General,Tonk,Dove Shampoo,Personal Care,Hindustan Unilever,400ml,14,128.65,164.6,4.3,Vijay Sharma,Paid,
INV008442,2024-07-23,Meena Provisions,Uniara,Colgate Toothpaste,FMCG,Hindustan Unilever,100g,12,46.39,54.44,4.9,Manoj Yadav,Pending,2024-08-22
INV008443,2024-07-23,Santosh Store,Uniara,Odonil Air Freshener,Household,Godrej Consumer,75g,2,142.62,169.23,4.3,Manoj Yadav,Pending,2024-08-22
INV008444,2024-07-23,Gupta Distributors,Niwai,Good Day Cookies,Snacks,Britannia,150g,16,66.22,80.25,0.1,Raju Patel,Paid,
INV008445,2024-07-23,Sonu Store,Sawai Madhopur,All Out Liquid Refill,Household,Godrej Consumer,45ml,18,84.55,103.68,4.3,Manoj Yadav,Paid,
INV008446,2024-07-23,Naresh Provisions,Sawai Madhopur,Horlicks,Beverages,Hindustan Unilever,200g,18,133.93,166.32,4.0,Vijay Sharma,Overdue,2024-08-22
INV008447,2024-07-23,Mukund Traders,Uniara,MDH Garam Masala,Agricultural,MDH,100g,18,135.94,163.29,4.5,Manoj Yadav,Paid,
INV008448,2024-07-23,Laxmi Stores,Niwai,Harpic Toilet Cleaner,FMCG,Hindustan Unilever,1L,6,157.0,186.13,3.0,Raju Patel,Paid,
INV008449,2024-07-23,Vijay Kirana,Uniara,Good Knight Mosquito Coil,Household,Godrej Consumer,20 pcs,7,92.94,115.11,2.4,Vijay Sharma,Paid,
INV008450,2024-07-23,Patel Store,Sawai Madhopur,Patanjali Kesh Kanti,Personal Care,Patanjali,450ml,20,321.05,385.95,4.7,Raju Patel,Pending,2024-08-22
INV008451,2024-07-23,Girish Store,Deoli,Lifebuoy Soap,FMCG,Hindustan Unilever,150g,2,129.09,154.9,0.8,Suresh Kumar,Paid,
INV008452,2024-07-23,Bajaj Traders,Niwai,Colin Glass Cleaner,Household,Godrej Consumer,500ml,15,260.55,313.15,2.8,Suresh Kumar,Overdue,2024-08-22
INV008453,2024-07-23,Agarwal Provisions,Sawai Madhopur,Marico Hair Oil,Personal Care,Marico,100ml,19,262.42,344.09,1.4,Manoj Yadav,Pending,2024-08-22
INV008454,2024-07-23,Hari Om Traders,Sawai Madhopur,Fortune Sunflower Oil,Agricultural,Local Brand,1L,9,300.16,343.46,1.1,Deepak Meena,Paid,
INV008455,2024-07-23,Patel Store,Sawai Madhopur,Parle-G Biscuits,Snacks,Parle,100g,12,19.46,23.69,3.0,Raju Patel,Pending,2024-08-22
INV008456,2024-07-23,Sonu Store,Sawai Madhopur,Good Day Cookies,Snacks,Britannia,150g,8,66.22,77.36,3.7,Suresh Kumar,Pending,2024-08-22
INV008457,2024-07-23,Agarwal Provisions,Sawai Madhopur,Red Label Tea,Beverages,Hindustan Unilever,500g,15,278.91,350.24,4.9,Manoj Yadav,Paid,
INV008458,2024-07-24,Mukund Traders,Uniara,Clinic Plus Shampoo,Personal Care,Hindustan Unilever,175ml,6,231.39,309.33,3.5,Manoj Yadav,Paid,
INV008459,2024-07-24,Krishna Traders,Malpura,MDH Haldi Powder,Agricultural,MDH,250g,15,374.91,466.19,1.4,Suresh Kumar,Paid,
INV008460,2024-07-24,Ankit Kirana,Sawai Madhopur,Fair & Lovely Cream,Personal Care,Hindustan Unilever,50g,5,42.9,56.63,3.8,Suresh Kumar,Paid,
INV008461,2024-07-24,Arvind Traders,Deoli,Scotch Brite Scrub,Household,Local Brand,3 pc,9,81.33,97.23,0.7,Manoj Yadav,Paid,
INV008462,2024-07-24,Mohan Store,Malpura,Colgate Toothpaste,FMCG,Hindustan Unilever,100g,13,46.39,55.87,2.4,Manoj Yadav,Paid,
INV008463,2024-07-24,Bajaj Traders,Niwai,MDH Garam Masala,Agricultural,MDH,100g,7,135.94,164.48,3.8,Manoj Yadav,Paid,
INV008464,2024-07-24,Vivek Store,Tonk,Nescafe Classic Coffee,Beverages,Nestle,200g,3,313.14,404.27,0.2,Suresh Kumar,Paid,
INV008465,2024-07-24,Rajesh Trading,Tonk,Philips LED Bulb 12W,Electronics Accessories,Bajaj,1 pc,20,216.09,255.6,4.6,Suresh Kumar,Paid,
INV008466,2024-07-24,Mahesh Kirana Center,Deoli,Veet Hair Removal Cream,Personal Care,Hindustan Unilever,25g,9,106.33,109.33,23.7,Suresh Kumar,Paid,
INV008467,2024-07-24,Narayan & Brothers,Deoli,MDH Haldi Powder,Agricultural,MDH,100g,15,374.67,458.51,3.9,Manoj Yadav,Pending,2024-08-23
INV008468,2024-07-24,Kalpesh General,Todaraisingh,Stapler Machine,Stationery,ITC,Standard,1,51.03,61.46,2.6,Suresh Kumar,Paid,
INV008469,2024-07-24,Parth Traders,Todaraisingh,Bourbon Biscuits,Snacks,Britannia,200g,17,82.26,99.74,4.7,Suresh Kumar,Paid,
INV008470,2024-07-24,Sanjay Provisions,Niwai,Handkerchief Pack,Clothing Accessories,Local Brand,12 pcs,18,258.65,295.4,3.8,Deepak Meena,Paid,
INV008471,2024-07-24,Lalit Kirana Center,Deoli,Nestle Milkmaid,Dairy,Nestle,1kg,9,124.03,142.34,3.7,Deepak Meena,Overdue,2024-08-23
INV008472,2024-07-25,Meena Provisions,Uniara,Parle-G Biscuits,Snacks,Parle,200g,7,182.76,226.61,0.8,Manoj Yadav,Paid,
INV008473,2024-07-25,Nandlal Kirana,Tonk,Real Fruit Juice,Beverages,Dabur,1L,19,71.51,87.82,4.4,Vijay Sharma,Paid,
INV008474,2024-07-25,Hitesh Provisions,Todaraisingh,MDH Garam Masala,Agricultural,MDH,100g,15,135.94,165.51,3.2,Manoj Yadav,Paid,
INV008475,2024-07-25,Yash General Stores,Niwai,Veet Hair Removal Cream,Personal Care,Hindustan Unilever,25g,11,106.33,137.84,3.8,Deepak Meena,Paid,
INV008476,2024-07-25,Ramesh General Store,Tonk,Scotch Tape,Stationery,Local Brand,3 rolls,13,116.79,134.67,2.6,Deepak Meena,Overdue,2024-08-24
INV008477,2024-07-25,Sanjay Provisions,Niwai,Lizol Floor Cleaner,Household,Godrej Consumer,500ml,4,116.13,140.41,4.8,Raju Patel,Paid,
INV008478,2024-07-25,Vinod Store,Niwai,Marico Hair Oil,Personal Care,Marico,300ml,10,285.31,390.98,0.4,Deepak Meena,Pending,2024-08-24
INV008479,2024-07-25,Pramod Kirana,Uniara,Anchor Switchboard,Electronics Accessories,Bajaj,6 switch,5,309.44,369.9,0.9,Vijay Sharma,Paid,
INV008480,2024-07-25,Sharma Kirana,Malpura,Surf Excel Detergent,FMCG,Hindustan Unilever,2kg,5,135.86,162.28,3.1,Deepak Meena,Pending,2024-08-24
INV008481,2024-07-25,Naresh Provisions,Sawai Madhopur,Colin Glass Cleaner,Household,Godrej Consumer,500ml,7,260.55,309.28,4.0,Manoj Yadav,Paid,
INV008482,2024-07-25,Ashok General,Tonk,Tissue Box,Household,Local Brand,200 sheets,2,238.38,270.64,4.1,Raju Patel,Paid,
INV008483,2024-07-25,Sonu Store,Sawai Madhopur,Lux Soap,FMCG,Hindustan Unilever,75g,8,129.21,154.79,0.1,Manoj Yadav,Paid,
INV008484,2024-07-25,Mahesh Kirana Center,Deoli,Dove Shampoo,Personal Care,Hindustan Unilever,400ml,20,128.65,170.62,0.8,Suresh Kumar,Paid,
INV008485,2024-07-25,Suresh Wholesale,Tonk,MDH Red Chilli Powder,Agricultural,MDH,500g,2,268.08,326.7,2.5,Vijay Sharma,Paid,
INV008486,2024-07-25,Sonu Store,Sawai Madhopur,Philips LED Bulb 12W,Electronics Accessories,Bajaj,4 pcs,8,360.04,415.12,3.7,Deepak Meena,Pending,2024-08-24
INV008487,2024-07-25,Parth Traders,Todaraisingh,Anchor Switchboard,Electronics Accessories,Bajaj,6 switch,9,309.44,227.69,39.0,Raju Patel,Paid,
INV008488,2024-07-25,Dhruv Provisions,Tonk,Rin Bar,FMCG,Hindustan Unilever,400g,8,156.79,186.71,2.4,Vijay Sharma,Overdue,2024-08-24
INV008489,2024-07-25,Gopal Traders,Tonk,Paperboat Drinks,Beverages,Local Brand,200ml,14,276.31,312.18,3.0,Manoj Yadav,Paid,
INV008490,2024-07-26,Hemant Traders,Malpura,Nescafe Classic Coffee,Beverages,Nestle,100g,4,296.02,361.25,4.0,Manoj Yadav,Pending,2024-08-25
INV008491,2024-07-26,Ashok General,Tonk,VIP Socks,Clothing Accessories,Local Brand,2 pairs,6,142.49,162.8,2.1,Vijay Sharma,Paid,
INV008492,2024-07-26,Sharma Kirana,Malpura,Godrej Hit Cockroach Spray,Household,Godrej Consumer,400ml,20,190.17,231.01,4.1,Vijay Sharma,Paid,
INV008493,2024-07-26,Ramesh General Store,Tonk,Rupa Underwear,Clothing Accessories,Local Brand,S,15,184.49,209.51,2.6,Manoj Yadav,Pending,2024-08-25
INV008494,2024-07-26,Sonu Store,Sawai Madhopur,Pepsodent Toothpaste,FMCG,Hindustan Unilever,300g,18,166.62,165.38,17.3,Suresh Kumar,Paid,
INV008495,2024-07-26,Bhavesh Store,Sawai Madhopur,Horlicks,Beverages,Hindustan Unilever,1kg,15,222.81,205.17,27.5,Vijay Sharma,Pending,2024-08-25
INV008496,2024-07-26,Ramesh General Store,Tonk,Parachute Coconut Oil,Personal Care,Marico,1L,5,213.41,294.87,0.6,Deepak Meena,Overdue,2024-08-25
INV008497,2024-07-26,Kalpesh General,Todaraisingh,Nescafe Classic Coffee,Beverages,Nestle,100g,20,296.02,310.82,17.4,Vijay Sharma,Pending,2024-08-25
INV008498,2024-07-26,Yash General Stores,Niwai,Lux Soap,FMCG,Hindustan Unilever,75g,18,129.21,149.21,3.7,Suresh Kumar,Paid,
INV008499,2024-07-26,Anil Provisions,Malpura,Anchor Switchboard,Electronics Accessories,Bajaj,4 switch,4,320.82,290.98,24.6,Deepak Meena,Paid,
INV008500,2024-07-26,Gopal Traders,Tonk,Nestle Milkmaid,Dairy,Nestle,400g,3,544.73,404.52,39.5,Suresh Kumar,Paid,
INV008501,2024-07-27,Patel Store,Sawai Madhopur,Scotch Brite Scrub,Household,Local Brand,2 pc,8,173.49,196.99,2.8,Suresh Kumar,Pending,2024-08-26
INV008502,2024-07-27,Bharat Enterprises,Niwai,Philips LED Bulb 12W,Electronics Accessories,Bajaj,4 pcs,13,360.04,428.05,0.7,Deepak Meena,Overdue,2024-08-26
INV008503,2024-07-27,Yash General Stores,Niwai,Kurkure,Snacks,ITC,100g,17,44.22,54.8,0.6,Vijay Sharma,Paid,
INV008504,2024-07-27,Suresh Wholesale,Tonk,Amul Ghee,Dairy,Amul,500ml,1,466.39,518.34,0.8,Suresh Kumar,Paid,
INV008505,2024-07-27,Bhavesh Store,Sawai Madhopur,Rupa Underwear,Clothing Accessories,Local Brand,S,13,184.49,214.67,0.2,Suresh Kumar,Paid,
INV008506,2024-07-27,Yash General Stores,Niwai,Marico Hair Oil,Personal Care,Marico,300ml,3,285.31,379.6,3.3,Suresh Kumar,Pending,2024-08-26
INV008507,2024-07-27,Kalpesh General,Todaraisingh,Paperboat Drinks,Beverages,Local Brand,200ml,17,276.31,310.58,3.5,Deepak Meena,Overdue,2024-08-26
INV008508,2024-07-27,Kalpesh General,Todaraisingh,Kurkure,Snacks,ITC,100g,1,44.22,54.63,0.9,Suresh Kumar,Paid,
INV008509,2024-07-27,Naresh Provisions,Sawai Madhopur,Patanjali Kesh Kanti,Personal Care,Patanjali,450ml,14,321.05,385.54,4.8,Vijay Sharma,Paid,
INV008510,2024-07-29,Dilip Provisions,Uniara,Handkerchief Pack,Clothing Accessories,Local Brand,6 pcs,11,57.53,66.36,2.2,Raju Patel,Overdue,2024-08-28
INV008511,2024-07-29,Verma Trading Co.,Uniara,Surf Excel Detergent,FMCG,Hindustan Unilever,500g,5,129.82,126.48,17.3,Raju Patel,Paid,
INV008512,2024-07-29,Ramesh General Store,Tonk,Horlicks,Beverages,Hindustan Unilever,200g,4,133.93,169.61,2.1,Manoj Yadav,Overdue,2024-08-28
