invoice_no,date,customer_name,customer_area,product_name,category,company,size_variant,quantity,purchase_price,sale_price,discount_pct,salesperson,payment_status,payment_due_date
INV-01344,2026-05-30,Rao Wholesale,Jhotwara,Aashirvaad Atta,FMCG,ITC,5kg,8,203.0,239.98,7.7,Suresh Sharma,PENDING,2026-06-29
INV-01345,2026-05-31,Agarwal Mart,Raja Park,Maggi Noodles,Snacks,Nestle,70g,53,11.0,14.21,11.2,Suresh Sharma,PENDING,2026-06-30
INV-01345,2026-05-31,Agarwal Mart,Raja Park,Vim Dishwash Bar,Home Care,HUL,300g,29,18.0,26.4,5.7,Suresh Sharma,PENDING,2026-06-30
INV-01345,2026-05-31,Agarwal Mart,Raja Park,Hajmola Candy,FMCG,Dabur,100pcs,27,35.0,41.45,7.9,Ramesh Kumar,PENDING,2026-06-30
INV-01345,2026-05-31,Agarwal Mart,Raja Park,Cornetto Ice Cream,Dairy,HUL,65ml,47,31.0,37.32,6.7,Ramesh Kumar,PENDING,2026-06-30
INV-01345,2026-05-31,Agarwal Mart,Raja Park,Amul Butter,Dairy,Amul,500g,46,211.0,250.56,7.2,Ramesh Kumar,PENDING,2026-06-30
INV-01345,2026-05-31,Agarwal Mart,Raja Park,Parle-G Biscuit,Snacks,Parle,800g,49,38.0,51.97,5.5,Suresh Sharma,PENDING,2026-06-30
INV-01346,2026-05-31,Rao Wholesale,Jhotwara,Parle-G Biscuit,Snacks,Parle,800g,7,38.0,50.49,8.2,Suresh Sharma,PENDING,2026-06-30
INV-01346,2026-05-31,Rao Wholesale,Jhotwara,Yippee Noodles,Snacks,ITC,70g,41,12.0,15.54,8.6,Suresh Sharma,PENDING,2026-06-30
INV-01346,2026-05-31,Rao Wholesale,Jhotwara,Dabur Honey,FMCG,Dabur,500g,22,176.0,213.52,5.1,Suresh Sharma,PENDING,2026-06-30
INV-01347,2026-06-01,Rao Wholesale,Jhotwara,Kurkure Masala,Snacks,PepsiCo,90g,44,19.0,25.08,7.1,Suresh Sharma,PENDING,2026-07-01
INV-01347,2026-06-01,Rao Wholesale,Jhotwara,Dabur Honey,FMCG,Dabur,500g,17,176.0,205.88,8.5,Ramesh Kumar,PENDING,2026-07-01
INV-01347,2026-06-01,Rao Wholesale,Jhotwara,Aashirvaad Atta,FMCG,ITC,5kg,58,203.0,231.4,11.0,Ramesh Kumar,PENDING,2026-07-01
INV-01347,2026-06-01,Rao Wholesale,Jhotwara,Sunfeast Dark Fantasy,Snacks,ITC,150g,23,31.0,41.9,6.9,Suresh Sharma,PENDING,2026-07-01
INV-01347,2026-06-01,Rao Wholesale,Jhotwara,Marie Gold Biscuit,Snacks,Britannia,250g,41,24.0,31.35,7.8,Ramesh Kumar,PENDING,2026-07-01
INV-01347,2026-06-01,Rao Wholesale,Jhotwara,Knorr Soup,Snacks,HUL,44g,44,34.0,43.1,10.2,Ramesh Kumar,PENDING,2026-07-01
INV-01347,2026-06-01,Rao Wholesale,Jhotwara,Lays Classic,Snacks,PepsiCo,26g,50,9.0,11.58,10.9,Ramesh Kumar,PENDING,2026-07-01
INV-01348,2026-06-02,Sharma General Store,Mansarovar,Kissan Jam,FMCG,HUL,500g,46,94.0,107.04,10.8,Vijay Singh,PAID,2026-07-02
INV-01348,2026-06-02,Sharma General Store,Mansarovar,Sunfeast Dark Fantasy,Snacks,ITC,150g,56,31.0,41.8,7.1,Vijay Singh,PAID,2026-07-02
INV-01348,2026-06-02,Sharma General Store,Mansarovar,Aashirvaad Atta,FMCG,ITC,5kg,39,203.0,241.28,7.2,Suresh Sharma,PAID,2026-07-02
INV-01348,2026-06-02,Sharma General Store,Mansarovar,Frooti Mango Drink,Beverages,Parle,200ml,30,9.0,12.12,6.8,Vijay Singh,PAID,2026-07-02
INV-01348,2026-06-02,Sharma General Store,Mansarovar,Kurkure Masala,Snacks,PepsiCo,90g,34,19.0,24.38,9.7,Vijay Singh,PAID,2026-07-02
INV-01348,2026-06-02,Sharma General Store,Mansarovar,Hajmola Candy,FMCG,Dabur,100pcs,16,35.0,39.96,11.2,Vijay Singh,PAID,2026-07-02
INV-01349,2026-06-02,Agarwal Mart,Raja Park,7UP PET Bottle,Beverages,PepsiCo,750ml,51,28.0,36.24,9.4,Vijay Singh,PENDING,2026-07-02
INV-01349,2026-06-02,Agarwal Mart,Raja Park,Clinic Plus Shampoo,Personal Care,HUL,175ml,17,51.0,72.15,7.5,Ramesh Kumar,PENDING,2026-07-02
INV-01349,2026-06-02,Agarwal Mart,Raja Park,Good Day Biscuit,Snacks,Britannia,200g,20,27.0,35.68,6.1,Vijay Singh,PENDING,2026-07-02
INV-01349,2026-06-02,Agarwal Mart,Raja Park,Yippee Noodles,Snacks,ITC,70g,53,12.0,15.79,7.1,Suresh Sharma,PENDING,2026-07-02
INV-01349,2026-06-02,Agarwal Mart,Raja Park,Amul Cheese Slice,Dairy,Amul,200g,31,129.0,153.12,7.2,Ramesh Kumar,PENDING,2026-07-02
INV-01349,2026-06-02,Agarwal Mart,Raja Park,Frooti Mango Drink,Beverages,Parle,200ml,45,9.0,12.17,6.4,Suresh Sharma,PENDING,2026-07-02
INV-01349,2026-06-02,Agarwal Mart,Raja Park,Amul Butter,Dairy,Amul,500g,22,211.0,240.84,10.8,Vijay Singh,PENDING,2026-07-02
INV-01350,2026-06-02,Rao Wholesale,Jhotwara,Amul Cheese Slice,Dairy,Amul,200g,6,129.0,153.95,6.7,Suresh Sharma,PENDING,2026-07-02
INV-01350,2026-06-02,Rao Wholesale,Jhotwara,Dettol Soap,Personal Care,Reckitt,125g,34,31.0,43.97,8.4,Suresh Sharma,PENDING,2026-07-02
INV-01350,2026-06-02,Rao Wholesale,Jhotwara,Real Fruit Juice,Beverages,Dabur,1L,32,66.0,85.98,9.5,Ramesh Kumar,PENDING,2026-07-02
INV-01350,2026-06-02,Rao Wholesale,Jhotwara,Knorr Soup,Snacks,HUL,44g,17,34.0,45.07,6.1,Ramesh Kumar,PENDING,2026-07-02
INV-01350,2026-06-02,Rao Wholesale,Jhotwara,Surf Excel,Home Care,HUL,1kg,6,91.0,130.48,6.8,Suresh Sharma,PENDING,2026-07-02
INV-01350,2026-06-02,Rao Wholesale,Jhotwara,Vim Dishwash Bar,Home Care,HUL,300g,47,18.0,25.51,8.9,Vijay Singh,PENDING,2026-07-02
INV-01350,2026-06-02,Rao Wholesale,Jhotwara,Kurkure Masala,Snacks,PepsiCo,90g,59,19.0,25.57,5.3,Vijay Singh,PENDING,2026-07-02
INV-01351,2026-06-03,Sharma General Store,Mansarovar,Dabur Honey,FMCG,Dabur,500g,60,176.0,212.85,5.4,Suresh Sharma,PAID,2026-07-03
INV-01351,2026-06-03,Sharma General Store,Mansarovar,Amul Cheese Slice,Dairy,Amul,200g,28,129.0,149.0,9.7,Ramesh Kumar,PAID,2026-07-03
INV-01352,2026-06-04,Sharma General Store,Mansarovar,Amul Butter,Dairy,Amul,500g,54,211.0,241.38,10.6,Suresh Sharma,PAID,2026-07-04
INV-01352,2026-06-04,Sharma General Store,Mansarovar,Knorr Soup,Snacks,HUL,44g,58,34.0,43.63,9.1,Suresh Sharma,PAID,2026-07-04
INV-01352,2026-06-04,Sharma General Store,Mansarovar,Sunfeast Dark Fantasy,Snacks,ITC,150g,56,31.0,40.41,10.2,Ramesh Kumar,PAID,2026-07-04
INV-01352,2026-06-04,Sharma General Store,Mansarovar,Clinic Plus Shampoo,Personal Care,HUL,175ml,32,51.0,72.93,6.5,Ramesh Kumar,PAID,2026-07-04
INV-01352,2026-06-04,Sharma General Store,Mansarovar,Aashirvaad Atta,FMCG,ITC,5kg,16,203.0,243.1,6.5,Suresh Sharma,PAID,2026-07-04
INV-01352,2026-06-04,Sharma General Store,Mansarovar,Colgate MaxFresh,Personal Care,Colgate,200g,33,62.0,87.5,7.9,Vijay Singh,PAID,2026-07-04
INV-01352,2026-06-04,Sharma General Store,Mansarovar,Dettol Soap,Personal Care,Reckitt,125g,8,31.0,43.97,8.4,Suresh Sharma,PAID,2026-07-04
INV-01353,2026-06-04,Jain Provisions,C-Scheme,Frooti Mango Drink,Beverages,Parle,200ml,35,9.0,11.7,10.0,Suresh Sharma,PAID,2026-07-04
INV-01353,2026-06-04,Jain Provisions,C-Scheme,Aashirvaad Atta,FMCG,ITC,5kg,6,203.0,235.3,9.5,Vijay Singh,PAID,2026-07-04
INV-01353,2026-06-04,Jain Provisions,C-Scheme,Marie Gold Biscuit,Snacks,Britannia,250g,7,24.0,30.29,10.9,Vijay Singh,PAID,2026-07-04
INV-01353,2026-06-04,Jain Provisions,C-Scheme,Dettol Soap,Personal Care,Reckitt,125g,56,31.0,42.43,11.6,Vijay Singh,PAID,2026-07-04
INV-01353,2026-06-04,Jain Provisions,C-Scheme,Clinic Plus Shampoo,Personal Care,HUL,175ml,55,51.0,70.43,9.7,Suresh Sharma,PAID,2026-07-04
INV-01353,2026-06-04,Jain Provisions,C-Scheme,Vim Dishwash Bar,Home Care,HUL,300g,40,18.0,25.84,7.7,Vijay Singh,PAID,2026-07-04
INV-01354,2026-06-05,Gupta Supermarket,Vaishali Nagar,7UP PET Bottle,Beverages,PepsiCo,750ml,21,28.0,37.16,7.1,Ramesh Kumar,PENDING,2026-07-05
INV-01354,2026-06-05,Gupta Supermarket,Vaishali Nagar,Real Fruit Juice,Beverages,Dabur,1L,24,66.0,88.83,6.5,Ramesh Kumar,PENDING,2026-07-05
INV-01354,2026-06-05,Gupta Supermarket,Vaishali Nagar,Parle-G Biscuit,Snacks,Parle,800g,33,38.0,49.83,9.4,Vijay Singh,PENDING,2026-07-05
INV-01355,2026-06-05,Verma Kirana,Malviya Nagar,Knorr Soup,Snacks,HUL,44g,52,34.0,44.21,7.9,Suresh Sharma,PENDING,2026-07-05
INV-01355,2026-06-05,Verma Kirana,Malviya Nagar,Aashirvaad Atta,FMCG,ITC,5kg,50,203.0,239.2,8.0,Ramesh Kumar,PENDING,2026-07-05
INV-01356,2026-06-06,Patel Stores,Tonk Road,Good Day Biscuit,Snacks,Britannia,200g,45,27.0,34.92,8.1,Vijay Singh,PENDING,2026-07-06
INV-01356,2026-06-06,Patel Stores,Tonk Road,Lays Classic,Snacks,PepsiCo,26g,13,9.0,12.35,5.0,Ramesh Kumar,PENDING,2026-07-06
INV-01357,2026-06-07,Gupta Supermarket,Vaishali Nagar,Dettol Soap,Personal Care,Reckitt,125g,59,31.0,43.58,9.2,Suresh Sharma,PAID,2026-07-07
INV-01357,2026-06-07,Gupta Supermarket,Vaishali Nagar,Sunfeast Dark Fantasy,Snacks,ITC,150g,55,31.0,39.78,11.6,Suresh Sharma,PAID,2026-07-07
INV-01357,2026-06-07,Gupta Supermarket,Vaishali Nagar,Tropicana Orange Juice,Beverages,PepsiCo,1L,35,77.0,97.79,11.1,Ramesh Kumar,PAID,2026-07-07
INV-01358,2026-06-08,Gupta Supermarket,Vaishali Nagar,Amul Butter,Dairy,Amul,500g,10,211.0,238.14,11.8,Ramesh Kumar,PAID,2026-07-08
INV-01358,2026-06-08,Gupta Supermarket,Vaishali Nagar,Dettol Soap,Personal Care,Reckitt,125g,21,31.0,43.25,9.9,Ramesh Kumar,PAID,2026-07-08
INV-01358,2026-06-08,Gupta Supermarket,Vaishali Nagar,Parle-G Biscuit,Snacks,Parle,800g,8,38.0,50.71,7.8,Suresh Sharma,PAID,2026-07-08
INV-01358,2026-06-08,Gupta Supermarket,Vaishali Nagar,Yippee Noodles,Snacks,ITC,70g,43,12.0,15.84,6.8,Ramesh Kumar,PAID,2026-07-08
INV-01358,2026-06-08,Gupta Supermarket,Vaishali Nagar,Good Day Biscuit,Snacks,Britannia,200g,28,27.0,35.64,6.2,Vijay Singh,PAID,2026-07-08
INV-01359,2026-06-08,Sharma General Store,Mansarovar,Sunfeast Dark Fantasy,Snacks,ITC,150g,17,31.0,39.78,11.6,Suresh Sharma,PAID,2026-07-08
INV-01359,2026-06-08,Sharma General Store,Mansarovar,Frooti Mango Drink,Beverages,Parle,200ml,23,9.0,11.67,10.2,Suresh Sharma,PAID,2026-07-08
INV-01359,2026-06-08,Sharma General Store,Mansarovar,7UP PET Bottle,Beverages,PepsiCo,750ml,13,28.0,36.8,8.0,Ramesh Kumar,PAID,2026-07-08
INV-01359,2026-06-08,Sharma General Store,Mansarovar,Marie Gold Biscuit,Snacks,Britannia,250g,43,24.0,31.79,6.5,Suresh Sharma,PAID,2026-07-08
INV-01359,2026-06-08,Sharma General Store,Mansarovar,Aashirvaad Atta,FMCG,ITC,5kg,51,203.0,234.78,9.7,Suresh Sharma,PAID,2026-07-08
INV-01359,2026-06-08,Sharma General Store,Mansarovar,Surf Excel,Home Care,HUL,1kg,16,91.0,128.94,7.9,Ramesh Kumar,PAID,2026-07-08
INV-01359,2026-06-08,Sharma General Store,Mansarovar,Dettol Soap,Personal Care,Reckitt,125g,6,31.0,44.64,7.0,Suresh Sharma,PAID,2026-07-08
INV-01360,2026-06-08,Verma Kirana,Malviya Nagar,Dettol Soap,Personal Care,Reckitt,125g,10,31.0,45.55,5.1,Ramesh Kumar,PENDING,2026-07-08
INV-01360,2026-06-08,Verma Kirana,Malviya Nagar,Hajmola Candy,FMCG,Dabur,100pcs,60,35.0,41.72,7.3,Vijay Singh,PENDING,2026-07-08
INV-01360,2026-06-08,Verma Kirana,Malviya Nagar,Amul Butter,Dairy,Amul,500g,30,211.0,243.54,9.8,Vijay Singh,PENDING,2026-07-08
INV-01360,2026-06-08,Verma Kirana,Malviya Nagar,Marie Gold Biscuit,Snacks,Britannia,250g,29,24.0,30.6,10.0,Vijay Singh,PENDING,2026-07-08
INV-01360,2026-06-08,Verma Kirana,Malviya Nagar,Good Day Biscuit,Snacks,Britannia,200g,43,27.0,35.42,6.8,Ramesh Kumar,PENDING,2026-07-08
INV-01361,2026-06-08,Patel Stores,Tonk Road,Aashirvaad Atta,FMCG,ITC,5kg,47,203.0,229.32,11.8,Vijay Singh,PENDING,2026-07-08
INV-01361,2026-06-08,Patel Stores,Tonk Road,Hajmola Candy,FMCG,Dabur,100pcs,50,35.0,40.41,10.2,Ramesh Kumar,PENDING,2026-07-08
INV-01361,2026-06-08,Patel Stores,Tonk Road,Amul Cheese Slice,Dairy,Amul,200g,5,129.0,153.78,6.8,Vijay Singh,PENDING,2026-07-08
INV-01362,2026-06-09,Sharma General Store,Mansarovar,Maggi Noodles,Snacks,Nestle,70g,26,11.0,14.22,11.1,Ramesh Kumar,PENDING,2026-07-09
INV-01362,2026-06-09,Sharma General Store,Mansarovar,Amul Butter,Dairy,Amul,500g,10,211.0,250.56,7.2,Vijay Singh,PENDING,2026-07-09
INV-01362,2026-06-09,Sharma General Store,Mansarovar,Lays Classic,Snacks,PepsiCo,26g,32,9.0,12.22,6.0,Ramesh Kumar,PENDING,2026-07-09
INV-01362,2026-06-09,Sharma General Store,Mansarovar,Clinic Plus Shampoo,Personal Care,HUL,175ml,25,51.0,73.87,5.3,Ramesh Kumar,PENDING,2026-07-09
INV-01362,2026-06-09,Sharma General Store,Mansarovar,Cornetto Ice Cream,Dairy,HUL,65ml,36,31.0,35.56,11.1,Suresh Sharma,PENDING,2026-07-09
INV-01362,2026-06-09,Sharma General Store,Mansarovar,Sunfeast Dark Fantasy,Snacks,ITC,150g,52,31.0,41.62,7.5,Suresh Sharma,PENDING,2026-07-09
INV-01363,2026-06-09,Rao Wholesale,Jhotwara,Frooti Mango Drink,Beverages,Parle,200ml,36,9.0,11.66,10.3,Ramesh Kumar,PENDING,2026-07-09
INV-01363,2026-06-09,Rao Wholesale,Jhotwara,Lays Classic,Snacks,PepsiCo,26g,40,9.0,11.57,11.0,Vijay Singh,PENDING,2026-07-09
INV-01363,2026-06-09,Rao Wholesale,Jhotwara,Dabur Honey,FMCG,Dabur,500g,45,176.0,201.15,10.6,Ramesh Kumar,PENDING,2026-07-09
INV-01363,2026-06-09,Rao Wholesale,Jhotwara,Cornetto Ice Cream,Dairy,HUL,65ml,17,31.0,37.6,6.0,Ramesh Kumar,PENDING,2026-07-09
INV-01364,2026-06-10,Gupta Supermarket,Vaishali Nagar,Clinic Plus Shampoo,Personal Care,HUL,175ml,36,51.0,73.87,5.3,Suresh Sharma,PAID,2026-07-10
INV-01364,2026-06-10,Gupta Supermarket,Vaishali Nagar,Lays Classic,Snacks,PepsiCo,26g,50,9.0,11.84,8.9,Suresh Sharma,PAID,2026-07-10
INV-01364,2026-06-10,Gupta Supermarket,Vaishali Nagar,Tropicana Orange Juice,Beverages,PepsiCo,1L,36,77.0,103.62,5.8,Vijay Singh,PAID,2026-07-10
INV-01364,2026-06-10,Gupta Supermarket,Vaishali Nagar,7UP PET Bottle,Beverages,PepsiCo,750ml,60,28.0,37.6,6.0,Suresh Sharma,PAID,2026-07-10
INV-01364,2026-06-10,Gupta Supermarket,Vaishali Nagar,Frooti Mango Drink,Beverages,Parle,200ml,10,9.0,12.17,6.4,Suresh Sharma,PAID,2026-07-10
INV-01365,2026-06-10,Sharma General Store,Mansarovar,Cornetto Ice Cream,Dairy,HUL,65ml,42,31.0,35.2,12.0,Ramesh Kumar,PAID,2026-07-10
INV-01365,2026-06-10,Sharma General Store,Mansarovar,Sunfeast Dark Fantasy,Snacks,ITC,150g,38,31.0,40.32,10.4,Ramesh Kumar,PAID,2026-07-10
INV-01365,2026-06-10,Sharma General Store,Mansarovar,Clinic Plus Shampoo,Personal Care,HUL,175ml,31,51.0,69.11,11.4,Ramesh Kumar,PAID,2026-07-10
INV-01366,2026-06-10,Agarwal Mart,Raja Park,Marie Gold Biscuit,Snacks,Britannia,250g,14,24.0,32.23,5.2,Suresh Sharma,PENDING,2026-07-10
INV-01366,2026-06-10,Agarwal Mart,Raja Park,Surf Excel,Home Care,HUL,1kg,58,91.0,126.0,10.0,Suresh Sharma,PENDING,2026-07-10
INV-01366,2026-06-10,Agarwal Mart,Raja Park,Real Fruit Juice,Beverages,Dabur,1L,34,66.0,86.07,9.4,Suresh Sharma,PENDING,2026-07-10
INV-01366,2026-06-10,Agarwal Mart,Raja Park,Hajmola Candy,FMCG,Dabur,100pcs,43,35.0,40.68,9.6,Suresh Sharma,PENDING,2026-07-10
INV-01366,2026-06-10,Agarwal Mart,Raja Park,Amul Butter,Dairy,Amul,500g,7,211.0,244.08,9.6,Suresh Sharma,PENDING,2026-07-10
INV-01366,2026-06-10,Agarwal Mart,Raja Park,Knorr Soup,Snacks,HUL,44g,25,34.0,42.43,11.6,Vijay Singh,PENDING,2026-07-10
INV-01366,2026-06-10,Agarwal Mart,Raja Park,Dabur Honey,FMCG,Dabur,500g,56,176.0,204.75,9.0,Ramesh Kumar,PENDING,2026-07-10
INV-01367,2026-06-11,Sharma General Store,Mansarovar,Cornetto Ice Cream,Dairy,HUL,65ml,40,31.0,35.32,11.7,Suresh Sharma,PENDING,2026-07-11
INV-01367,2026-06-11,Sharma General Store,Mansarovar,Colgate MaxFresh,Personal Care,Colgate,200g,10,62.0,87.59,7.8,Ramesh Kumar,PENDING,2026-07-11
INV-01368,2026-06-11,Verma Kirana,Malviya Nagar,Colgate MaxFresh,Personal Care,Colgate,200g,54,62.0,87.59,7.8,Vijay Singh,PENDING,2026-07-11
INV-01368,2026-06-11,Verma Kirana,Malviya Nagar,Parle-G Biscuit,Snacks,Parle,800g,53,38.0,48.56,11.7,Ramesh Kumar,PENDING,2026-07-11
INV-01368,2026-06-11,Verma Kirana,Malviya Nagar,Kurkure Masala,Snacks,PepsiCo,90g,12,19.0,25.08,7.1,Suresh Sharma,PENDING,2026-07-11
INV-01368,2026-06-11,Verma Kirana,Malviya Nagar,Lays Classic,Snacks,PepsiCo,26g,52,9.0,11.62,10.6,Suresh Sharma,PENDING,2026-07-11
INV-01368,2026-06-11,Verma Kirana,Malviya Nagar,Real Fruit Juice,Beverages,Dabur,1L,48,66.0,86.26,9.2,Suresh Sharma,PENDING,2026-07-11
INV-01369,2026-06-13,Verma Kirana,Malviya Nagar,7UP PET Bottle,Beverages,PepsiCo,750ml,48,28.0,36.0,10.0,Suresh Sharma,PENDING,2026-07-13
INV-01369,2026-06-13,Verma Kirana,Malviya Nagar,Marie Gold Biscuit,Snacks,Britannia,250g,38,24.0,30.8,9.4,Vijay Singh,PENDING,2026-07-13
INV-01369,2026-06-13,Verma Kirana,Malviya Nagar,Dettol Soap,Personal Care,Reckitt,125g,10,31.0,44.64,7.0,Suresh Sharma,PENDING,2026-07-13
INV-01369,2026-06-13,Verma Kirana,Malviya Nagar,Good Day Biscuit,Snacks,Britannia,200g,10,27.0,33.67,11.4,Suresh Sharma,PENDING,2026-07-13
INV-01370,2026-06-14,Gupta Supermarket,Vaishali Nagar,Lifebuoy Soap,Personal Care,HUL,100g,7,18.0,25.59,8.6,Vijay Singh,PENDING,2026-07-14
INV-01370,2026-06-14,Gupta Supermarket,Vaishali Nagar,Amul Butter,Dairy,Amul,500g,32,211.0,248.67,7.9,Suresh Sharma,PENDING,2026-07-14
INV-01370,2026-06-14,Gupta Supermarket,Vaishali Nagar,Maggi Noodles,Snacks,Nestle,70g,47,11.0,14.4,10.0,Suresh Sharma,PENDING,2026-07-14
INV-01370,2026-06-14,Gupta Supermarket,Vaishali Nagar,Yippee Noodles,Snacks,ITC,70g,27,12.0,15.84,6.8,Ramesh Kumar,PENDING,2026-07-14
INV-01370,2026-06-14,Gupta Supermarket,Vaishali Nagar,Colgate MaxFresh,Personal Care,Colgate,200g,54,62.0,86.92,8.5,Ramesh Kumar,PENDING,2026-07-14
INV-01371,2026-06-14,Agarwal Mart,Raja Park,Tropicana Orange Juice,Beverages,PepsiCo,1L,34,77.0,98.67,10.3,Suresh Sharma,PENDING,2026-07-14
INV-01371,2026-06-14,Agarwal Mart,Raja Park,Lifebuoy Soap,Personal Care,HUL,100g,44,18.0,25.0,10.7,Suresh Sharma,PENDING,2026-07-14
INV-01371,2026-06-14,Agarwal Mart,Raja Park,Dabur Honey,FMCG,Dabur,500g,60,176.0,200.93,10.7,Ramesh Kumar,PENDING,2026-07-14
INV-01371,2026-06-14,Agarwal Mart,Raja Park,Amul Butter,Dairy,Amul,500g,16,211.0,255.15,5.5,Vijay Singh,PENDING,2026-07-14
INV-01371,2026-06-14,Agarwal Mart,Raja Park,Cornetto Ice Cream,Dairy,HUL,65ml,21,31.0,35.56,11.1,Ramesh Kumar,PENDING,2026-07-14
INV-01372,2026-06-15,Gupta Supermarket,Vaishali Nagar,Surf Excel,Home Care,HUL,1kg,34,91.0,126.28,9.8,Vijay Singh,PENDING,2026-07-15
INV-01372,2026-06-15,Gupta Supermarket,Vaishali Nagar,Parle-G Biscuit,Snacks,Parle,800g,52,38.0,49.94,9.2,Suresh Sharma,PENDING,2026-07-15
INV-01372,2026-06-15,Gupta Supermarket,Vaishali Nagar,Lays Classic,Snacks,PepsiCo,26g,24,9.0,11.79,9.3,Vijay Singh,PENDING,2026-07-15
INV-01372,2026-06-15,Gupta Supermarket,Vaishali Nagar,Good Day Biscuit,Snacks,Britannia,200g,28,27.0,34.28,9.8,Vijay Singh,PENDING,2026-07-15
INV-01372,2026-06-15,Gupta Supermarket,Vaishali Nagar,Aashirvaad Atta,FMCG,ITC,5kg,48,203.0,239.72,7.8,Suresh Sharma,PENDING,2026-07-15
INV-01373,2026-06-15,Sharma General Store,Mansarovar,Parle-G Biscuit,Snacks,Parle,800g,57,38.0,52.2,5.1,Ramesh Kumar,PENDING,2026-07-15
INV-01373,2026-06-15,Sharma General Store,Mansarovar,Kurkure Masala,Snacks,PepsiCo,90g,59,19.0,25.6,5.2,Suresh Sharma,PENDING,2026-07-15
INV-01373,2026-06-15,Sharma General Store,Mansarovar,Surf Excel,Home Care,HUL,1kg,46,91.0,131.6,6.0,Ramesh Kumar,PENDING,2026-07-15
INV-01374,2026-06-15,Agarwal Mart,Raja Park,Knorr Soup,Snacks,HUL,44g,32,34.0,45.5,5.2,Ramesh Kumar,PENDING,2026-07-15
INV-01374,2026-06-15,Agarwal Mart,Raja Park,7UP PET Bottle,Beverages,PepsiCo,750ml,14,28.0,35.92,10.2,Suresh Sharma,PENDING,2026-07-15
INV-01374,2026-06-15,Agarwal Mart,Raja Park,Vim Dishwash Bar,Home Care,HUL,300g,36,18.0,25.68,8.3,Suresh Sharma,PENDING,2026-07-15
INV-01374,2026-06-15,Agarwal Mart,Raja Park,Aashirvaad Atta,FMCG,ITC,5kg,42,203.0,242.58,6.7,Suresh Sharma,PENDING,2026-07-15
INV-01375,2026-06-16,Sharma General Store,Mansarovar,Surf Excel,Home Care,HUL,1kg,59,91.0,126.0,10.0,Suresh Sharma,PENDING,2026-07-16
INV-01375,2026-06-16,Sharma General Store,Mansarovar,Good Day Biscuit,Snacks,Britannia,200g,59,27.0,34.77,8.5,Vijay Singh,PENDING,2026-07-16
INV-01376,2026-06-18,Gupta Supermarket,Vaishali Nagar,Yippee Noodles,Snacks,ITC,70g,31,12.0,15.1,11.2,Ramesh Kumar,PENDING,2026-07-18
INV-01376,2026-06-18,Gupta Supermarket,Vaishali Nagar,Colgate MaxFresh,Personal Care,Colgate,200g,36,62.0,86.07,9.4,Vijay Singh,PENDING,2026-07-18
INV-01376,2026-06-18,Gupta Supermarket,Vaishali Nagar,Clinic Plus Shampoo,Personal Care,HUL,175ml,27,51.0,71.68,8.1,Suresh Sharma,PENDING,2026-07-18
INV-01376,2026-06-18,Gupta Supermarket,Vaishali Nagar,Good Day Biscuit,Snacks,Britannia,200g,6,27.0,35.68,6.1,Vijay Singh,PENDING,2026-07-18
INV-01377,2026-06-18,Sharma General Store,Mansarovar,7UP PET Bottle,Beverages,PepsiCo,750ml,48,28.0,37.04,7.4,Vijay Singh,PENDING,2026-07-18
INV-01377,2026-06-18,Sharma General Store,Mansarovar,Dettol Soap,Personal Care,Reckitt,125g,59,31.0,42.77,10.9,Vijay Singh,PENDING,2026-07-18
INV-01377,2026-06-18,Sharma General Store,Mansarovar,Sunfeast Dark Fantasy,Snacks,ITC,150g,34,31.0,42.34,5.9,Suresh Sharma,PENDING,2026-07-18
INV-01377,2026-06-18,Sharma General Store,Mansarovar,Amul Butter,Dairy,Amul,500g,51,211.0,243.0,10.0,Suresh Sharma,PENDING,2026-07-18
INV-01378,2026-06-19,Agarwal Mart,Raja Park,Lays Classic,Snacks,PepsiCo,26g,11,9.0,11.62,10.6,Suresh Sharma,PENDING,2026-07-19
INV-01378,2026-06-19,Agarwal Mart,Raja Park,Amul Cheese Slice,Dairy,Amul,200g,24,129.0,154.11,6.6,Vijay Singh,PENDING,2026-07-19
INV-01378,2026-06-19,Agarwal Mart,Raja Park,Aashirvaad Atta,FMCG,ITC,5kg,8,203.0,228.8,12.0,Suresh Sharma,PENDING,2026-07-19
INV-01379,2026-06-20,Sharma General Store,Mansarovar,Maggi Noodles,Snacks,Nestle,70g,19,11.0,15.07,5.8,Ramesh Kumar,PENDING,2026-07-20
INV-01379,2026-06-20,Sharma General Store,Mansarovar,Colgate MaxFresh,Personal Care,Colgate,200g,36,62.0,88.54,6.8,Suresh Sharma,PENDING,2026-07-20
INV-01379,2026-06-20,Sharma General Store,Mansarovar,Dabur Honey,FMCG,Dabur,500g,55,176.0,208.12,7.5,Ramesh Kumar,PENDING,2026-07-20
INV-01379,2026-06-20,Sharma General Store,Mansarovar,Frooti Mango Drink,Beverages,Parle,200ml,54,9.0,11.56,11.1,Suresh Sharma,PENDING,2026-07-20
INV-01379,2026-06-20,Sharma General Store,Mansarovar,Surf Excel,Home Care,HUL,1kg,14,91.0,124.6,11.0,Vijay Singh,PENDING,2026-07-20
INV-01379,2026-06-20,Sharma General Store,Mansarovar,Amul Cheese Slice,Dairy,Amul,200g,43,129.0,149.0,9.7,Vijay Singh,PENDING,2026-07-20
