invoice_no,date,customer_name,customer_area,product_name,category,company,size_variant,quantity,purchase_price,sale_price,discount_pct,salesperson,payment_status,payment_due_date
SAL037264,2025-10-09,Sharma Supermart,Tonk,Eno Fruit Salt,FMCG,Reckitt,100g,5,61.0,78.0,0.0,Manoj Patel,PAID,
SAL037265,2025-10-02,Sharma Supermart,Tonk,Sprite,Beverages,Coca-Cola,750ml,19,28.0,40.0,0.0,Suresh Yadav,PAID,
SAL037265,2025-10-02,Sharma Supermart,Tonk,Patanjali Ghee,Packaged Foods,Patanjali,1L,63,380.0,495.0,7.0,Suresh Yadav,PAID,
SAL037265,2025-10-02,Sharma Supermart,Tonk,Bisleri Water 1L,Household,Bisleri,1L,48,12.0,20.0,3.0,Suresh Yadav,PAID,
SAL037266,2025-10-25,Sharma Supermart,Tonk,Frooti Mango Drink,Beverages,PepsiCo,200ml,28,9.0,13.0,3.0,Manoj Patel,PAID,
SAL037266,2025-10-25,Sharma Supermart,Tonk,Rajdhani Besan,Packaged Foods,Rajdhani,1kg,41,62.0,85.0,0.0,Manoj Patel,PAID,
SAL037266,2025-10-25,Sharma Supermart,Tonk,Nescafe Classic,Beverages,Nestle,50g,32,195.0,280.0,0.0,Manoj Patel,PAID,
SAL037266,2025-10-25,Sharma Supermart,Tonk,Jim Jam Biscuit,Snacks,Britannia,150g,14,22.0,32.0,0.0,Manoj Patel,PAID,
SAL037266,2025-10-25,Sharma Supermart,Tonk,Fevicol SH Adhesive,Household,Pidilite,200g,1,62.0,95.0,0.0,Manoj Patel,PAID,
SAL037281,2025-12-12,Sharma Supermart,Tonk,Carefree Liner,FMCG,J&J,20pcs,2,55.0,80.0,5.0,Suresh Yadav,PAID,
SAL037281,2025-12-12,Sharma Supermart,Tonk,Colin Multipurpose Cleaner,Household,Reckitt,500ml,24,62.0,95.0,2.0,Suresh Yadav,PAID,
SAL037281,2025-12-12,Sharma Supermart,Tonk,Colgate MaxFresh Toothpaste,Personal Care,Colgate,200g,19,62.0,95.0,0.0,Suresh Yadav,PAID,
SAL037281,2025-12-12,Sharma Supermart,Tonk,Domex Toilet Cleaner,Home Care,HUL,500ml,36,68.0,102.0,7.0,Suresh Yadav,PAID,
SAL037281,2025-12-12,Sharma Supermart,Tonk,Nutrichoice Biscuit,Snacks,Britannia,100g,27,35.0,52.0,2.0,Suresh Yadav,PAID,
SAL037286,2026-01-30,Sharma Supermart,Tonk,Monaco Biscuit,Snacks,Parle,250g,18,28.0,40.0,0.0,Manoj Patel,PAID,
SAL037286,2026-01-30,Sharma Supermart,Tonk,Frooti Mango Drink,Beverages,PepsiCo,200ml,8,9.0,13.0,5.0,Manoj Patel,PAID,
SAL037286,2026-01-30,Sharma Supermart,Tonk,Colgate Dental Cream,Personal Care,Colgate,100g,1,38.0,58.0,5.0,Manoj Patel,PAID,
SAL037291,2026-02-07,Sharma Supermart,Tonk,Fair & Lovely Cream,Personal Care,HUL,100g,36,58.0,88.0,0.0,Suresh Yadav,PAID,
SAL037291,2026-02-07,Sharma Supermart,Tonk,Amul Paneer,Dairy,Amul,200g,21,85.0,110.0,3.0,Suresh Yadav,PAID,
SAL037291,2026-02-07,Sharma Supermart,Tonk,Parachute Coconut Oil,Personal Care,Marico,500ml,16,75.0,110.0,0.0,Suresh Yadav,PAID,
SAL037291,2026-02-07,Sharma Supermart,Tonk,Captain Cook Salt,Packaged Foods,Tata,1kg,3,16.0,22.0,7.0,Suresh Yadav,PAID,
SAL037291,2026-02-07,Sharma Supermart,Tonk,Tropicana Orange Juice,Beverages,PepsiCo,1L,35,77.0,110.0,0.0,Suresh Yadav,PAID,
SAL037300,2026-02-25,Sharma Supermart,Tonk,Catch Black Pepper,Packaged Foods,Catch,50g,16,38.0,52.0,0.0,Manoj Patel,PAID,
SAL037300,2026-02-25,Sharma Supermart,Tonk,Limca Lemon,Beverages,Coca-Cola,750ml,35,28.0,40.0,0.0,Manoj Patel,PAID,
SAL037300,2026-02-25,Sharma Supermart,Tonk,Amul Paneer,Dairy,Amul,200g,15,85.0,110.0,5.0,Manoj Patel,PAID,
SAL037300,2026-02-25,Sharma Supermart,Tonk,Oreo Biscuit,Snacks,Mondelez,120g,34,38.0,55.0,0.0,Manoj Patel,PAID,
SAL037300,2026-02-25,Sharma Supermart,Tonk,Vicks VapoRub,FMCG,P&G,50ml,7,96.0,148.0,0.0,Manoj Patel,PAID,
SAL037300,2026-02-25,Sharma Supermart,Tonk,Kurkure Masala,Snacks,PepsiCo,90g,36,19.0,27.0,10.0,Manoj Patel,PAID,
SAL037300,2026-02-25,Sharma Supermart,Tonk,Sunfeast Yumfills,Snacks,ITC,50g,13,12.0,18.0,2.0,Manoj Patel,PAID,
SAL037308,2026-04-10,Sharma Supermart,Tonk,Nutrichoice Biscuit,Snacks,Britannia,100g,11,35.0,52.0,0.0,Suresh Yadav,PAID,
SAL037308,2026-04-10,Sharma Supermart,Tonk,Amul Gold Milk,Dairy,Amul,1L,10,62.0,80.0,0.0,Suresh Yadav,PAID,
SAL037308,2026-04-10,Sharma Supermart,Tonk,Burnol Cream,FMCG,Reckitt,20g,42,35.0,52.0,0.0,Suresh Yadav,PAID,
SAL037317,2026-05-11,Sharma Supermart,Tonk,Classmate Notebook,FMCG,ITC,172pg,21,38.0,55.0,2.0,Manoj Patel,PAID,
SAL037317,2026-05-11,Sharma Supermart,Tonk,Slice Mango Drink,Beverages,PepsiCo,600ml,68,28.0,40.0,0.0,Manoj Patel,PAID,
SAL037317,2026-05-11,Sharma Supermart,Tonk,Maggi Noodles,Snacks,Nestle,70g,35,11.0,16.0,0.0,Manoj Patel,PAID,
SAL037328,2026-06-06,Sharma Supermart,Tonk,Crax Corn Rings,Snacks,DFM,30g,30,8.0,12.0,0.0,Suresh Yadav,PAID,
SAL037328,2026-06-06,Sharma Supermart,Tonk,Brooke Bond Red Label Tea,Beverages,HUL,250g,50,95.0,130.0,0.0,Suresh Yadav,PAID,
SAL037328,2026-06-06,Sharma Supermart,Tonk,Limca Lemon,Beverages,Coca-Cola,750ml,28,28.0,40.0,0.0,Suresh Yadav,PAID,
SAL037328,2026-06-06,Sharma Supermart,Tonk,Tata Salt,Packaged Foods,Tata,1kg,44,18.0,24.0,0.0,Suresh Yadav,PAID,
SAL037328,2026-06-06,Sharma Supermart,Tonk,Yippee Noodles,Snacks,ITC,70g,35,12.0,17.0,10.0,Suresh Yadav,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Maaza Mango,Beverages,Coca-Cola,600ml,70,32.0,45.0,0.0,Manoj Patel,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Pepsi,Beverages,PepsiCo,750ml,27,28.0,40.0,3.0,Manoj Patel,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Tata Salt,Packaged Foods,Tata,1kg,24,18.0,24.0,3.0,Manoj Patel,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Amul Gold Milk,Dairy,Amul,1L,32,62.0,80.0,0.0,Manoj Patel,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Head & Shoulders Shampoo,Personal Care,P&G,180ml,29,118.0,175.0,0.0,Manoj Patel,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Carefree Liner,FMCG,J&J,20pcs,7,55.0,80.0,0.0,Manoj Patel,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Bingo Mad Angles,Snacks,ITC,90g,36,22.0,32.0,2.0,Manoj Patel,PAID,
SAL037330,2026-06-16,Sharma Supermart,Tonk,Amul Milk 1L Pouch,Dairy,Amul,1L,31,55.0,68.0,0.0,Manoj Patel,PAID,
SAL037338,2026-08-26,Sharma Supermart,Tonk,Lifebuoy Soap,Personal Care,HUL,100g,49,18.0,28.0,0.0,Manoj Patel,PAID,
SAL037338,2026-08-26,Sharma Supermart,Tonk,Bisleri Water 500ml,Household,Bisleri,500ml,20,8.0,15.0,2.0,Manoj Patel,PAID,
SAL037338,2026-08-26,Sharma Supermart,Tonk,Lays Classic Chips,Snacks,PepsiCo,26g,39,9.0,13.0,0.0,Manoj Patel,PAID,
SAL037340,2026-08-28,Sharma Supermart,Tonk,Gillette Mach3 Razor,Personal Care,Gillette,2pcs,7,95.0,145.0,0.0,Manoj Patel,PAID,
SAL037340,2026-08-28,Sharma Supermart,Tonk,Fair & Lovely Cream,Personal Care,HUL,100g,11,58.0,88.0,0.0,Manoj Patel,PAID,
SAL037340,2026-08-28,Sharma Supermart,Tonk,Comfort Fabric Softener,Household,HUL,800ml,20,95.0,145.0,0.0,Manoj Patel,PAID,
SAL037340,2026-08-28,Sharma Supermart,Tonk,MDH Kitchen King,Packaged Foods,MDH,100g,29,58.0,80.0,2.0,Manoj Patel,PAID,
SAL037342,2026-08-07,Sharma Supermart,Tonk,Saffola Gold Oil,Packaged Foods,Marico,1L,24,145.0,195.0,0.0,Suresh Yadav,PAID,
SAL037342,2026-08-07,Sharma Supermart,Tonk,Comfort Fabric Softener,Household,HUL,800ml,30,95.0,145.0,3.0,Suresh Yadav,PAID,
SAL037342,2026-08-07,Sharma Supermart,Tonk,Fortune Sunflower Oil,Packaged Foods,Marico,1L,12,125.0,170.0,0.0,Suresh Yadav,PAID,
SAL037342,2026-08-07,Sharma Supermart,Tonk,Amul Cone Ice Cream,Dairy,Amul,65ml,21,22.0,32.0,0.0,Suresh Yadav,PAID,
SAL037365,2026-04-03,Meena Sons,Malpura,Head & Shoulders Shampoo,Personal Care,P&G,180ml,48,118.0,175.0,0.0,Kamal Jain,PARTIAL,2026-05-18
SAL037365,2026-04-03,Meena Sons,Malpura,Mother Dairy Curd,Dairy,Mother Dairy,400g,17,35.0,48.0,2.0,Kamal Jain,PARTIAL,2026-05-18
SAL037365,2026-04-03,Meena Sons,Malpura,Tropicana Orange Juice,Beverages,PepsiCo,1L,46,77.0,110.0,0.0,Kamal Jain,PARTIAL,2026-05-18
SAL037365,2026-04-03,Meena Sons,Malpura,Parle Groundnut Oil,Agricultural,Parle,1L,30,110.0,150.0,0.0,Kamal Jain,PARTIAL,2026-05-18
SAL037365,2026-04-03,Meena Sons,Malpura,Vim Dishwash Bar,Personal Care,HUL,300g,23,18.0,28.0,0.0,Kamal Jain,PARTIAL,2026-05-18
SAL037368,2026-07-31,Meena Sons,Malpura,Phenyl Floor Cleaner,Home Care,Reckitt,500ml,47,28.0,42.0,10.0,Pradeep Saini,PAID,
SAL037368,2026-07-31,Meena Sons,Malpura,Amul Gold Milk,Dairy,Amul,1L,33,62.0,80.0,0.0,Pradeep Saini,PAID,
SAL037368,2026-07-31,Meena Sons,Malpura,Lizol Floor Cleaner,Home Care,Reckitt,500ml,49,72.0,110.0,2.0,Pradeep Saini,PAID,
SAL037368,2026-07-31,Meena Sons,Malpura,Fortune Sunflower Oil,Packaged Foods,Marico,1L,33,125.0,170.0,0.0,Pradeep Saini,PAID,
SAL037369,2026-08-25,Meena Sons,Malpura,Real Fruit Juice,Beverages,Dabur,1L,24,66.0,95.0,0.0,Pradeep Saini,PAID,
SAL037369,2026-08-25,Meena Sons,Malpura,Battery Eveready AA,Household,Eveready,2pcs,28,42.0,62.0,0.0,Pradeep Saini,PAID,
SAL037369,2026-08-25,Meena Sons,Malpura,Brooke Bond Red Label Tea,Beverages,HUL,250g,48,95.0,130.0,3.0,Pradeep Saini,PAID,
SAL037369,2026-08-25,Meena Sons,Malpura,Lifebuoy Soap,Personal Care,HUL,100g,11,18.0,28.0,0.0,Pradeep Saini,PAID,
SAL037369,2026-08-25,Meena Sons,Malpura,Kwality Walls Cornetto,Dairy,HUL,65ml,28,28.0,40.0,7.0,Pradeep Saini,PAID,
SAL037371,2024-09-02,Kumar Kirana,Uniara,Tropicana Orange Juice,Beverages,PepsiCo,1L,59,77.0,110.0,0.0,Vijay Sharma,PAID,
SAL037371,2024-09-02,Kumar Kirana,Uniara,Kurkure Masala,Snacks,PepsiCo,90g,28,19.0,27.0,5.0,Vijay Sharma,PAID,
SAL037371,2024-09-02,Kumar Kirana,Uniara,Havmor Ice Cream,Dairy,Havmor,500ml,34,95.0,130.0,0.0,Vijay Sharma,PAID,
SAL037371,2024-09-02,Kumar Kirana,Uniara,Pudin Hara,FMCG,Dabur,20ml,39,28.0,40.0,7.0,Vijay Sharma,PAID,
SAL037371,2024-09-02,Kumar Kirana,Uniara,Amul Dahi,Dairy,Amul,400g,25,38.0,50.0,7.0,Vijay Sharma,PAID,
SAL037376,2024-09-18,Kumar Kirana,Uniara,Whisper Ultra,FMCG,P&G,8pcs,10,68.0,98.0,0.0,Ramesh Kumar,PAID,
SAL037376,2024-09-18,Kumar Kirana,Uniara,Sunfeast Dark Fantasy,Snacks,ITC,150g,28,31.0,45.0,3.0,Ramesh Kumar,PAID,
SAL037376,2024-09-18,Kumar Kirana,Uniara,Hide & Seek Biscuit,Snacks,Parle,120g,43,32.0,45.0,5.0,Ramesh Kumar,PAID,
SAL037376,2024-09-18,Kumar Kirana,Uniara,Lux Beauty Soap,Personal Care,HUL,100g,28,22.0,35.0,3.0,Ramesh Kumar,PAID,
SAL037376,2024-09-18,Kumar Kirana,Uniara,Bisleri Water 1L,Household,Bisleri,1L,35,12.0,20.0,0.0,Ramesh Kumar,PAID,
SAL037376,2024-09-18,Kumar Kirana,Uniara,Band-Aid Strips,FMCG,J&J,10pcs,6,22.0,32.0,2.0,Ramesh Kumar,PAID,
SAL037381,2024-09-05,Kumar Kirana,Uniara,Tropicana Orange Juice,Beverages,PepsiCo,1L,10,77.0,110.0,0.0,Ramesh Kumar,PAID,
SAL037381,2024-09-05,Kumar Kirana,Uniara,Battery Eveready AA,Household,Eveready,2pcs,1,42.0,62.0,2.0,Ramesh Kumar,PAID,
SAL037381,2024-09-05,Kumar Kirana,Uniara,Hide & Seek Biscuit,Snacks,Parle,120g,30,32.0,45.0,3.0,Ramesh Kumar,PAID,
SAL037381,2024-09-05,Kumar Kirana,Uniara,Perk Chocolate,Snacks,Cadbury,36g,8,18.0,25.0,3.0,Ramesh Kumar,PAID,
SAL037382,2024-09-20,Kumar Kirana,Uniara,Kurkure Masala,Snacks,PepsiCo,90g,2,19.0,27.0,3.0,Vijay Sharma,PAID,
SAL037382,2024-09-20,Kumar Kirana,Uniara,Amul Milk 1L Pouch,Dairy,Amul,1L,46,55.0,68.0,3.0,Vijay Sharma,PAID,
SAL037390,2024-10-18,Kumar Kirana,Uniara,Maaza Mango,Beverages,Coca-Cola,600ml,37,32.0,45.0,7.0,Vijay Sharma,PAID,
SAL037390,2024-10-18,Kumar Kirana,Uniara,Nestle Milkmaid,Dairy,Nestle,400g,19,88.0,118.0,0.0,Vijay Sharma,PAID,
SAL037390,2024-10-18,Kumar Kirana,Uniara,Jim Jam Biscuit,Snacks,Britannia,150g,28,22.0,32.0,0.0,Vijay Sharma,PAID,
SAL037402,2024-11-04,Kumar Kirana,Uniara,Perk Chocolate,Snacks,Cadbury,36g,53,18.0,25.0,5.0,Vijay Sharma,PAID,
SAL037402,2024-11-04,Kumar Kirana,Uniara,All Out Mosquito Repellent,Home Care,HUL,45ml,39,55.0,82.0,0.0,Vijay Sharma,PAID,
SAL037409,2024-12-06,Kumar Kirana,Uniara,Dove Soap,Personal Care,HUL,75g,7,42.0,65.0,0.0,Ramesh Kumar,PAID,
SAL037409,2024-12-06,Kumar Kirana,Uniara,Bisleri Water 500ml,Household,Bisleri,500ml,40,8.0,15.0,5.0,Ramesh Kumar,PAID,
SAL037409,2024-12-06,Kumar Kirana,Uniara,Monaco Biscuit,Snacks,Parle,250g,17,28.0,40.0,0.0,Ramesh Kumar,PAID,
SAL037409,2024-12-06,Kumar Kirana,Uniara,Tropicana Orange Juice,Beverages,PepsiCo,1L,32,77.0,110.0,2.0,Ramesh Kumar,PAID,
SAL037417,2025-01-23,Kumar Kirana,Uniara,Real Fruit Juice,Beverages,Dabur,1L,15,66.0,95.0,0.0,Ramesh Kumar,PAID,
SAL037417,2025-01-23,Kumar Kirana,Uniara,Frooti Mango Drink,Beverages,PepsiCo,200ml,10,9.0,13.0,0.0,Ramesh Kumar,PAID,
SAL037417,2025-01-23,Kumar Kirana,Uniara,Everest Garam Masala,Packaged Foods,Everest,100g,6,55.0,75.0,7.0,Ramesh Kumar,PAID,
SAL037417,2025-01-23,Kumar Kirana,Uniara,Colin Glass Cleaner,Home Care,Reckitt,500ml,24,65.0,98.0,7.0,Ramesh Kumar,PAID,
SAL037417,2025-01-23,Kumar Kirana,Uniara,Pudin Hara,FMCG,Dabur,20ml,45,28.0,40.0,3.0,Ramesh Kumar,PAID,
SAL037418,2025-01-18,Kumar Kirana,Uniara,Burnol Cream,FMCG,Reckitt,20g,9,35.0,52.0,0.0,Ramesh Kumar,PAID,
SAL037418,2025-01-18,Kumar Kirana,Uniara,Vim Dishwash Liquid,Home Care,HUL,500ml,36,85.0,128.0,0.0,Ramesh Kumar,PAID,
SAL037418,2025-01-18,Kumar Kirana,Uniara,Lays Classic Chips,Snacks,PepsiCo,26g,28,9.0,13.0,0.0,Ramesh Kumar,PAID,
SAL037429,2025-02-27,Kumar Kirana,Uniara,Parle-G Biscuit,Snacks,Parle,800g,16,38.0,55.0,0.0,Ramesh Kumar,PAID,
SAL037429,2025-02-27,Kumar Kirana,Uniara,Nestle Milkmaid,Dairy,Nestle,400g,13,88.0,118.0,0.0,Ramesh Kumar,PAID,
SAL037429,2025-02-27,Kumar Kirana,Uniara,Pears Soap,Personal Care,HUL,75g,14,38.0,58.0,0.0,Ramesh Kumar,PAID,
SAL037429,2025-02-27,Kumar Kirana,Uniara,Domex Toilet Cleaner,Home Care,HUL,500ml,34,68.0,102.0,2.0,Ramesh Kumar,PAID,
SAL037441,2025-03-14,Kumar Kirana,Uniara,Parle-G Biscuit,Snacks,Parle,800g,55,38.0,55.0,0.0,Ramesh Kumar,PAID,
SAL037441,2025-03-14,Kumar Kirana,Uniara,Tropicana Orange Juice,Beverages,PepsiCo,1L,40,77.0,110.0,0.0,Ramesh Kumar,PAID,
SAL037441,2025-03-14,Kumar Kirana,Uniara,Jim Jam Biscuit,Snacks,Britannia,150g,28,22.0,32.0,0.0,Ramesh Kumar,PAID,
SAL037441,2025-03-14,Kumar Kirana,Uniara,Pudin Hara,FMCG,Dabur,20ml,41,28.0,40.0,0.0,Ramesh Kumar,PAID,
SAL037441,2025-03-14,Kumar Kirana,Uniara,Fevicol SH Adhesive,Household,Pidilite,200g,2,62.0,95.0,5.0,Ramesh Kumar,PAID,
SAL037441,2025-03-14,Kumar Kirana,Uniara,Maaza Mango,Beverages,Coca-Cola,600ml,20,32.0,45.0,5.0,Ramesh Kumar,PAID,
SAL037446,2025-03-21,Kumar Kirana,Uniara,Tata Tea Gold,Beverages,Tata,500g,24,190.0,260.0,3.0,Vijay Sharma,PAID,
SAL037446,2025-03-21,Kumar Kirana,Uniara,Kwality Walls Cornetto,Dairy,HUL,65ml,56,28.0,40.0,0.0,Vijay Sharma,PAID,
SAL037446,2025-03-21,Kumar Kirana,Uniara,Brooke Bond Red Label Tea,Beverages,HUL,250g,36,95.0,130.0,3.0,Vijay Sharma,PAID,
SAL037446,2025-03-21,Kumar Kirana,Uniara,Natraj Pencil,FMCG,Natraj,12pcs,45,28.0,40.0,0.0,Vijay Sharma,PAID,
SAL037446,2025-03-21,Kumar Kirana,Uniara,Lizol Disinfectant Spray,Household,Reckitt,500ml,33,68.0,105.0,5.0,Vijay Sharma,PAID,
SAL037468,2025-06-14,Kumar Kirana,Uniara,Comfort Fabric Softener,Household,HUL,800ml,15,95.0,145.0,0.0,Ramesh Kumar,PAID,
SAL037468,2025-06-14,Kumar Kirana,Uniara,Pepsi,Beverages,PepsiCo,750ml,36,28.0,40.0,2.0,Ramesh Kumar,PAID,
SAL037468,2025-06-14,Kumar Kirana,Uniara,Knorr Soup,Packaged Foods,HUL,44g,40,34.0,48.0,0.0,Ramesh Kumar,PAID,
SAL037468,2025-06-14,Kumar Kirana,Uniara,Band-Aid Strips,FMCG,J&J,10pcs,42,22.0,32.0,5.0,Ramesh Kumar,PAID,
SAL037468,2025-06-14,Kumar Kirana,Uniara,Classmate Notebook,FMCG,ITC,172pg,33,38.0,55.0,0.0,Ramesh Kumar,PAID,
SAL037473,2025-06-10,Kumar Kirana,Uniara,Bisleri Water 500ml,Household,Bisleri,500ml,11,8.0,15.0,0.0,Ramesh Kumar,PAID,
SAL037473,2025-06-10,Kumar Kirana,Uniara,Savlon Antiseptic,FMCG,ICI,200ml,47,55.0,80.0,0.0,Ramesh Kumar,PAID,
SAL037473,2025-06-10,Kumar Kirana,Uniara,Parle Groundnut Oil,Agricultural,Parle,1L,25,110.0,150.0,2.0,Ramesh Kumar,PAID,
SAL037473,2025-06-10,Kumar Kirana,Uniara,Nivea Cream,Personal Care,Nivea,200ml,36,148.0,220.0,0.0,Ramesh Kumar,PAID,
SAL037473,2025-06-10,Kumar Kirana,Uniara,Amul Milk 1L Pouch,Dairy,Amul,1L,3,55.0,68.0,0.0,Ramesh Kumar,PAID,
SAL037492,2025-08-14,Kumar Kirana,Uniara,Uncle Chips,Snacks,PepsiCo,60g,3,15.0,22.0,0.0,Vijay Sharma,PAID,
SAL037492,2025-08-14,Kumar Kirana,Uniara,Sunfeast Yumfills,Snacks,ITC,50g,5,12.0,18.0,0.0,Vijay Sharma,PAID,
SAL037492,2025-08-14,Kumar Kirana,Uniara,Fevicol SH Adhesive,Household,Pidilite,200g,32,62.0,95.0,0.0,Vijay Sharma,PAID,
SAL037492,2025-08-14,Kumar Kirana,Uniara,ORS Oral Rehydration,FMCG,Dabur,21g,37,12.0,18.0,10.0,Vijay Sharma,PAID,
SAL037492,2025-08-14,Kumar Kirana,Uniara,Fortune Sunflower Oil,Packaged Foods,Marico,1L,21,125.0,170.0,0.0,Vijay Sharma,PAID,
SAL037492,2025-08-14,Kumar Kirana,Uniara,Gillette Mach3 Razor,Personal Care,Gillette,2pcs,37,95.0,145.0,2.0,Vijay Sharma,PAID,
SAL037492,2025-08-14,Kumar Kirana,Uniara,Tata Salt,Packaged Foods,Tata,1kg,1,18.0,24.0,0.0,Vijay Sharma,PAID,
SAL037495,2025-08-30,Kumar Kirana,Uniara,Knorr Soup,Packaged Foods,HUL,44g,13,34.0,48.0,10.0,Vijay Sharma,PAID,
SAL037495,2025-08-30,Kumar Kirana,Uniara,Amul Milk 1L Pouch,Dairy,Amul,1L,6,55.0,68.0,5.0,Vijay Sharma,PAID,
SAL037495,2025-08-30,Kumar Kirana,Uniara,Domex Toilet Cleaner,Home Care,HUL,500ml,42,68.0,102.0,0.0,Vijay Sharma,PAID,
SAL037508,2025-09-02,Kumar Kirana,Uniara,Captain Cook Salt,Packaged Foods,Tata,1kg,7,16.0,22.0,3.0,Ramesh Kumar,PAID,
SAL037508,2025-09-02,Kumar Kirana,Uniara,Nestle Milkmaid,Dairy,Nestle,400g,2,88.0,118.0,0.0,Ramesh Kumar,PAID,
SAL037508,2025-09-02,Kumar Kirana,Uniara,Head & Shoulders Shampoo,Personal Care,P&G,180ml,39,118.0,175.0,3.0,Ramesh Kumar,PAID,
SAL037508,2025-09-02,Kumar Kirana,Uniara,Surf Excel Detergent,Home Care,HUL,1kg,30,91.0,140.0,0.0,Ramesh Kumar,PAID,
SAL037508,2025-09-02,Kumar Kirana,Uniara,Parle-G Biscuit,Snacks,Parle,800g,42,38.0,55.0,5.0,Ramesh Kumar,PAID,
SAL037510,2025-09-06,Kumar Kirana,Uniara,Tata Tea Gold,Beverages,Tata,500g,11,190.0,260.0,0.0,Ramesh Kumar,PAID,
SAL037510,2025-09-06,Kumar Kirana,Uniara,Lizol Floor Cleaner,Home Care,Reckitt,500ml,29,72.0,110.0,0.0,Ramesh Kumar,PAID,
SAL037518,2025-10-16,Kumar Kirana,Uniara,Nestle Milkmaid,Dairy,Nestle,400g,10,88.0,118.0,0.0,Ramesh Kumar,PAID,
SAL037518,2025-10-16,Kumar Kirana,Uniara,Burnol Cream,FMCG,Reckitt,20g,48,35.0,52.0,0.0,Ramesh Kumar,PAID,
SAL037518,2025-10-16,Kumar Kirana,Uniara,Hajmola Tablets,FMCG,Dabur,120pcs,5,35.0,50.0,0.0,Ramesh Kumar,PAID,
SAL037518,2025-10-16,Kumar Kirana,Uniara,Catch Black Pepper,Packaged Foods,Catch,50g,46,38.0,52.0,0.0,Ramesh Kumar,PAID,
SAL037519,2025-10-29,Kumar Kirana,Uniara,Tata Salt,Packaged Foods,Tata,1kg,7,18.0,24.0,0.0,Vijay Sharma,PAID,
SAL037519,2025-10-29,Kumar Kirana,Uniara,Marie Gold Biscuit,Snacks,Britannia,250g,7,24.0,34.0,0.0,Vijay Sharma,PAID,
SAL037519,2025-10-29,Kumar Kirana,Uniara,Dabur Amla Hair Oil,Personal Care,Dabur,500ml,66,68.0,100.0,2.0,Vijay Sharma,PAID,
SAL037519,2025-10-29,Kumar Kirana,Uniara,Colgate Dental Cream,Personal Care,Colgate,100g,51,38.0,58.0,0.0,Vijay Sharma,PAID,
SAL037519,2025-10-29,Kumar Kirana,Uniara,Fair & Lovely Cream,Personal Care,HUL,100g,26,58.0,88.0,0.0,Vijay Sharma,PAID,
SAL037519,2025-10-29,Kumar Kirana,Uniara,Head & Shoulders Shampoo,Personal Care,P&G,180ml,22,118.0,175.0,3.0,Vijay Sharma,PAID,
SAL037541,2025-12-09,Kumar Kirana,Uniara,Ruchi Soya Oil,Agricultural,Ruchi Soya,1L,31,120.0,165.0,7.0,Vijay Sharma,PAID,
SAL037541,2025-12-09,Kumar Kirana,Uniara,Surf Excel Detergent,Home Care,HUL,1kg,14,91.0,140.0,0.0,Vijay Sharma,PAID,
SAL037547,2026-01-20,Kumar Kirana,Uniara,Amul Kool Milk,Beverages,Amul,200ml,8,18.0,25.0,5.0,Ramesh Kumar,PAID,
SAL037547,2026-01-20,Kumar Kirana,Uniara,Bru Gold Coffee,Beverages,HUL,100g,38,175.0,250.0,2.0,Ramesh Kumar,PAID,
SAL037551,2026-01-09,Kumar Kirana,Uniara,Maaza Mango,Beverages,Coca-Cola,600ml,7,32.0,45.0,0.0,Vijay Sharma,PAID,
SAL037551,2026-01-09,Kumar Kirana,Uniara,Eno Fruit Salt,FMCG,Reckitt,100g,13,61.0,78.0,0.0,Vijay Sharma,PAID,
SAL037556,2026-01-30,Kumar Kirana,Uniara,Dairy Milk Chocolate,Snacks,Cadbury,40g,25,35.0,50.0,5.0,Vijay Sharma,PAID,
SAL037556,2026-01-30,Kumar Kirana,Uniara,Harpic Toilet Cleaner,Home Care,Reckitt,500ml,10,81.0,125.0,0.0,Vijay Sharma,PAID,
SAL037556,2026-01-30,Kumar Kirana,Uniara,Amul Kool Milk,Beverages,Amul,200ml,37,18.0,25.0,2.0,Vijay Sharma,PAID,
SAL037558,2026-02-17,Kumar Kirana,Uniara,Limca Lemon,Beverages,Coca-Cola,750ml,1,28.0,40.0,0.0,Ramesh Kumar,PAID,
SAL037558,2026-02-17,Kumar Kirana,Uniara,Brooke Bond Red Label Tea,Beverages,HUL,250g,8,95.0,130.0,3.0,Ramesh Kumar,PAID,
SAL037558,2026-02-17,Kumar Kirana,Uniara,Good Knight Mosquito Coil,Home Care,Godrej,10pcs,37,38.0,58.0,2.0,Ramesh Kumar,PAID,
SAL037558,2026-02-17,Kumar Kirana,Uniara,Fevicol SH Adhesive,Household,Pidilite,200g,21,62.0,95.0,0.0,Ramesh Kumar,PAID,
SAL037558,2026-02-17,Kumar Kirana,Uniara,Sarpan Hybrid Seeds,Agricultural,Sarpan,500g,19,185.0,260.0,7.0,Ramesh Kumar,PAID,
SAL037560,2026-02-28,Kumar Kirana,Uniara,Jim Jam Biscuit,Snacks,Britannia,150g,24,22.0,32.0,2.0,Ramesh Kumar,PAID,
